,Unnamed: 0,Floor Plan Name,Price,Unit Name,Square Footage,Availability,Beds,Baths,Name,URL,Address,Location,Longitude,Latitude
4521,4521,2 BR/2 BA - Iris,1422.0,Unit S0907,1081.0,Feb 28,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4522,4522,2 BR/2 BA - Iris,1400.0,Unit S0305,1081.0,Mar 1,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4523,4523,2 BR/2 BA - Iris,1396.0,Unit S0501,1081.0,Mar 7,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4524,4524,2 BR/2 BA - Iris,1444.0,Unit S0807,1081.0,Mar 7,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4525,4525,2 BR/2 BA - Iris,1448.0,Unit S0504,1081.0,Mar 28,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4526,4526,2 BR/2 BA - Iris,1344.0,Unit S0206,1081.0,Apr 4,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4527,4527,2 BR/2 BA - Iris,1478.0,Unit S0804,1081.0,Apr 4,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4528,4528,2 BR/2 BA - Iris,1456.0,Unit S0905,1081.0,Apr 18,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4529,4529,2 BR/2 BA - Sapphire,1434.0,Unit N0502,1117.0,Now,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4530,4530,2 BR/2 BA - Sapphire,1511.0,Unit N0206,1117.0,Now,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4531,4531,2 BR/2 BA - Sapphire,1425.0,Unit N0401,1117.0,Mar 11,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4532,4532,2 BR/2 BA - Sapphire,1460.0,Unit N0808,1117.0,Mar 14,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4533,4533,2 BR/2 BA - Sapphire,1395.0,Unit N0402,1117.0,Mar 28,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4534,4534,2 BR/2 BA - Sapphire,1413.0,Unit N2002,1117.0,May 9,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4535,4535,2 BR/2 BA - Sapphire,1473.0,Unit N2004,1117.0,May 9,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4536,4536,2 BR/2 BA - Carolina,1411.0,Unit 13,1093.0,Feb 28,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4537,4537,2 BR/2 BA - Carolina,1475.0,Unit 124,1093.0,Now,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4538,4538,2 BR/2 BA - Carolina,1483.0,Unit 335,1093.0,Now,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4539,4539,2 BR/2 BA - Carolina,1428.0,Unit 311,1093.0,Mar 7,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4540,4540,2 BR/2 BA - Carolina,1432.0,Unit 372,1093.0,Mar 7,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4541,4541,2 BR/2 BA - Carolina,1491.0,Unit 244,1093.0,Mar 7,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4542,4542,2 BR/2 BA - Carolina,1475.0,Unit 91,1093.0,Apr 11,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4543,4543,2 BR/2 BA - Carolina,1487.0,Unit 353,1093.0,May 14,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4544,4544,2 BR/2 BA - Carolina,1534.0,Unit 433,1093.0,May 16,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4545,4545,2 BR/2 BA Town home - Cornflower,1456.0,Unit 412,1143.0,Now,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4546,4546,2 BR/2 BA Town home - Cornflower,1456.0,Unit 201,1143.0,Now,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4547,4547,2 BR/2 BA Town home - Cornflower,1507.0,Unit 362,1143.0,Now,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4548,4548,2 BR/2 BA Town home - Cornflower,1606.0,Unit 141,1143.0,Now,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4549,4549,2 BR/2 BA Town home - Cornflower,1456.0,Unit 205,1143.0,Mar 7,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4550,4550,2 BR/2 BA Town home - Cornflower,1473.0,Unit 144,1143.0,Mar 7,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4551,4551,2 BR/2 BA Town home - Cornflower,1563.0,Unit 145,1143.0,Mar 7,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4552,4552,2 BR/2 BA Town home - Cornflower,1447.0,Unit 221,1143.0,Mar 14,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4553,4553,2 BR/2 BA Town home - Cornflower,1529.0,Unit 146,1143.0,Mar 14,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4554,4554,2 BR/2 BA Town home - Cornflower,1516.0,Unit 406,1143.0,Apr 11,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4555,4555,2 BR/2 BA Town home - Cornflower,1473.0,Unit 421,1143.0,Apr 18,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4556,4556,2 BR/2 BA Town home - Cornflower,1499.0,Unit 286,1143.0,May 26,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4557,4557,2 BR/2 BA - Steele,1557.0,Unit W2201,1196.0,Now,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4558,4558,2 BR/2 BA - Steele,1557.0,Unit W1905,1196.0,Now,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4559,4559,2 BR/2 BA - Steele,1566.0,Unit W1606,1196.0,Now,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4560,4560,2 BR/2 BA - Steele,1592.0,Unit W2006,1196.0,Now,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4561,4561,2 BR/2 BA - Steele,1510.0,Unit W1106,1196.0,Mar 7,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4562,4562,2 BR/2 BA - Steele,1519.0,Unit W0202,1196.0,Mar 7,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4563,4563,2 BR/2 BA - Steele,1532.0,Unit W0603,1196.0,Mar 7,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4564,4564,2 BR/2 BA - Steele,1553.0,Unit W1605,1196.0,Mar 7,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4565,4565,2 BR/2 BA - Steele,1553.0,Unit W0304,1196.0,Mar 7,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4566,4566,2 BR/2 BA - Steele,1575.0,Unit W1505,1196.0,Mar 7,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4567,4567,2 BR/2 BA - Steele,1583.0,Unit W1402,1196.0,Mar 7,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4568,4568,2 BR/2 BA - Steele,1596.0,Unit W1401,1196.0,Mar 7,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4569,4569,2 BR/2 BA - Steele,1493.0,Unit W2005,1196.0,Mar 14,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4570,4570,2 BR/2 BA - Steele,1635.0,Unit W0205,1196.0,Apr 28,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4571,4571,2 BR/2 BA - Steele,1639.0,Unit W0604,1196.0,May 2,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4572,4572,2 BR/2 BA - Steele,1471.0,Unit W1803,1196.0,May 9,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4573,4573,2 BR/2 BA Town home - Royal,1580.0,Unit W1702,1430.0,Now,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4574,4574,2 BR/2 BA Town home - Royal,1702.0,Unit W1503,1430.0,Feb 28,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4575,4575,2 BR/2 BA Town home - Royal,1738.0,Unit W1801,1430.0,Now,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4576,4576,2 BR/2 BA Town home - Royal,1802.0,Unit W0104,1430.0,Feb 28,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4577,4577,2 BR/2 BA Town home - Royal,1652.0,Unit W1504,1430.0,Mar 14,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4578,4578,2 BR/2 BA Town home - Royal,1657.0,Unit W0501,1430.0,Mar 14,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4579,4579,2 BR/2 BA Town home - Royal,1761.0,Unit W1604,1430.0,Apr 11,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4580,4580,2 BR/2 BA Town home - Royal,1698.0,Unit W1104,1430.0,May 16,2.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4581,4581,3 BR/2 BA Town home- Slate,1706.0,Unit 111,1358.0,Now,3.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4582,4582,3 BR/2 BA Town home- Slate,1715.0,Unit 191,1358.0,Mar 7,3.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4583,4583,3 BR/2 BA Town home- Slate,1793.0,Unit 482,1358.0,Mar 7,3.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4584,4584,3 BR/2 BA Town home- Slate,1806.0,Unit 155,1358.0,Mar 7,3.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4585,4585,3 BR/2 BA Town home- Slate,1719.0,Unit 113,1358.0,Mar 14,3.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4586,4586,3 BR/2 BA Town home- Slate,1723.0,Unit 32,1358.0,Mar 14,3.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4587,4587,3 BR/2 BA Town home- Slate,1750.0,Unit 106,1358.0,Mar 14,3.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4588,4588,3 BR/2 BA Town home- Slate,1767.0,Unit 324,1358.0,Apr 4,3.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4589,4589,3 BR/2 BA Town home- Slate,1697.0,Unit 64,1358.0,Jun 6,3.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4590,4590,3 BR/2 BA Town home- Slate,1793.0,Unit 194,1358.0,Jun 13,3.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4591,4591,3 BR/2 BA Town home - Marine,1952.0,Unit W0901,1481.0,Now,3.0,2.0,Creekfront at Deerwood,https://www.apartments.com/creekfront-at-deerwood-jacksonville-fl/31zf0se/,"9803 Creekfront Rd, Jacksonville, FL 32256","(30.23135837473776, -81.55549610718666)",,3.0
4592,4592,Crepe Myrtle,1249.0,Unit 1005,831.0,Now,1.0,1.0,The Waterford at Mandarin Apartments,https://www.apartments.com/the-waterford-at-mandarin-apartments-jacksonville-fl/h74n7q2/,"11247 San Jose Blvd, Jacksonville, FL 32223","(30.169893673773547, -81.62973043048325)",,3.0
4593,4593,Crepe Myrtle,1269.0,Unit 1006,831.0,Now,1.0,1.0,The Waterford at Mandarin Apartments,https://www.apartments.com/the-waterford-at-mandarin-apartments-jacksonville-fl/h74n7q2/,"11247 San Jose Blvd, Jacksonville, FL 32223","(30.169893673773547, -81.62973043048325)",,3.0
4594,4594,Crepe Myrtle,1269.0,Unit 0719,831.0,Now,1.0,1.0,The Waterford at Mandarin Apartments,https://www.apartments.com/the-waterford-at-mandarin-apartments-jacksonville-fl/h74n7q2/,"11247 San Jose Blvd, Jacksonville, FL 32223","(30.169893673773547, -81.62973043048325)",,3.0
4595,4595,Crepe Myrtle,1314.0,Unit 0812,831.0,Now,1.0,1.0,The Waterford at Mandarin Apartments,https://www.apartments.com/the-waterford-at-mandarin-apartments-jacksonville-fl/h74n7q2/,"11247 San Jose Blvd, Jacksonville, FL 32223","(30.169893673773547, -81.62973043048325)",,3.0
4596,4596,Mimosa,1302.0,Unit 2112,867.0,Now,1.0,1.0,The Waterford at Mandarin Apartments,https://www.apartments.com/the-waterford-at-mandarin-apartments-jacksonville-fl/h74n7q2/,"11247 San Jose Blvd, Jacksonville, FL 32223","(30.169893673773547, -81.62973043048325)",,3.0
4597,4597,Mimosa,1322.0,Unit 1613,867.0,Now,1.0,1.0,The Waterford at Mandarin Apartments,https://www.apartments.com/the-waterford-at-mandarin-apartments-jacksonville-fl/h74n7q2/,"11247 San Jose Blvd, Jacksonville, FL 32223","(30.169893673773547, -81.62973043048325)",,3.0
4598,4598,Mimosa,1342.0,Unit 1719,867.0,Now,1.0,1.0,The Waterford at Mandarin Apartments,https://www.apartments.com/the-waterford-at-mandarin-apartments-jacksonville-fl/h74n7q2/,"11247 San Jose Blvd, Jacksonville, FL 32223","(30.169893673773547, -81.62973043048325)",,3.0
4599,4599,Mimosa,1372.0,Unit 1722,867.0,Now,1.0,1.0,The Waterford at Mandarin Apartments,https://www.apartments.com/the-waterford-at-mandarin-apartments-jacksonville-fl/h74n7q2/,"11247 San Jose Blvd, Jacksonville, FL 32223","(30.169893673773547, -81.62973043048325)",,3.0
4600,4600,Bradford Pear,1488.0,Unit 2116,1078.0,Now,2.0,2.0,The Waterford at Mandarin Apartments,https://www.apartments.com/the-waterford-at-mandarin-apartments-jacksonville-fl/h74n7q2/,"11247 San Jose Blvd, Jacksonville, FL 32223","(30.169893673773547, -81.62973043048325)",,3.0
4601,4601,Bradford Pear,1533.0,Unit 2218,1078.0,Now,2.0,2.0,The Waterford at Mandarin Apartments,https://www.apartments.com/the-waterford-at-mandarin-apartments-jacksonville-fl/h74n7q2/,"11247 San Jose Blvd, Jacksonville, FL 32223","(30.169893673773547, -81.62973043048325)",,3.0
4602,4602,Bradford Pear,1538.0,Unit 1309,1078.0,Now,2.0,2.0,The Waterford at Mandarin Apartments,https://www.apartments.com/the-waterford-at-mandarin-apartments-jacksonville-fl/h74n7q2/,"11247 San Jose Blvd, Jacksonville, FL 32223","(30.169893673773547, -81.62973043048325)",,3.0
