Floor Plan Name,Price,Unit Name,Square Footage,Availability,Beds,Baths,Name,URL,Address
Anna Maria - One Bedroom / One Bathroom,1599.0,Unit 1409,892.0,Now,1.0,1 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Anna Maria - One Bedroom / One Bathroom,1599.0,Unit 2101,892.0,Now,1.0,1 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Anna Maria - One Bedroom / One Bathroom,1599.0,Unit 2111,892.0,Now,1.0,1 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Anna Maria - One Bedroom / One Bathroom,1599.0,Unit 2201,892.0,Now,1.0,1 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Anna Maria - One Bedroom / One Bathroom,1599.0,Unit 2203,892.0,Now,1.0,1 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Anna Maria - One Bedroom / One Bathroom,1599.0,Unit 2205,892.0,Now,1.0,1 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Anna Maria - One Bedroom / One Bathroom,1599.0,Unit 2209,892.0,Now,1.0,1 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Anna Maria - One Bedroom / One Bathroom,1599.0,Unit 2211,892.0,Now,1.0,1 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Anna Maria - One Bedroom / One Bathroom,1599.0,Unit 2213,892.0,Now,1.0,1 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Anna Maria - One Bedroom / One Bathroom,1599.0,Unit 2303,892.0,Now,1.0,1 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Anna Maria - One Bedroom / One Bathroom,1599.0,Unit 2305,892.0,Now,1.0,1 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Anna Maria - One Bedroom / One Bathroom,1599.0,Unit 2309,892.0,Now,1.0,1 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Anna Maria - One Bedroom / One Bathroom,1599.0,Unit 2311,892.0,Now,1.0,1 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Anna Maria - One Bedroom / One Bathroom,1599.0,Unit 2313,892.0,Now,1.0,1 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Anna Maria - One Bedroom / One Bathroom,1599.0,Unit 2411,892.0,Now,1.0,1 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Anna Maria - One Bedroom / One Bathroom,1599.0,Unit 2413,892.0,Now,1.0,1 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Anna Maria - One Bedroom / One Bathroom,1599.0,Unit 1111,892.0,Now,1.0,1 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Anna Maria - One Bedroom / One Bathroom,1619.0,Unit 1405,892.0,Now,1.0,1 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Anna Maria - One Bedroom / One Bathroom,1619.0,Unit 2301,892.0,Now,1.0,1 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Anna Maria - One Bedroom / One Bathroom,1619.0,Unit 2401,892.0,Now,1.0,1 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Marco - Two Bedroom / Two Bathroom,1749.0,Unit 1214,1214.0,Now,2.0,2 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Marco - Two Bedroom / Two Bathroom,1749.0,Unit 2214,1214.0,Now,2.0,2 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Marco - Two Bedroom / Two Bathroom,1749.0,Unit 2216,1214.0,Now,2.0,2 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Marco - Two Bedroom / Two Bathroom,1749.0,Unit 2317,1214.0,Now,2.0,2 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Marco - Two Bedroom / Two Bathroom,1749.0,Unit 2415,1214.0,Now,2.0,2 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Marco - Two Bedroom / Two Bathroom,1789.0,Unit 1317,1214.0,Now,2.0,2 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Marco - Two Bedroom / Two Bathroom,1789.0,Unit 1416,1214.0,Now,2.0,2 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Marco - Two Bedroom / Two Bathroom,1789.0,Unit 2215,1214.0,Now,2.0,2 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Marco - Two Bedroom / Two Bathroom,1789.0,Unit 2217,1214.0,Now,2.0,2 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Marco - Two Bedroom / Two Bathroom,1789.0,Unit 2315,1214.0,Now,2.0,2 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Marco - Two Bedroom / Two Bathroom,1789.0,Unit 2417,1214.0,Mar 8,2.0,2 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Marco - Two Bedroom / Two Bathroom,1749.0,Unit 1114,1214.0,Apr 14,2.0,2 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Sanibel - Two Bedroom / Two Bathroom,1799.0,Unit 1118,1288.0,Now,2.0,2 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Sanibel - Two Bedroom / Two Bathroom,1839.0,Unit 2207,1288.0,Now,2.0,2 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Sanibel - Two Bedroom / Two Bathroom,1839.0,Unit 1418,1288.0,Now,2.0,2 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Sanibel - Two Bedroom / Two Bathroom,1859.0,Unit 1207,1288.0,Now,2.0,2 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Captiva - Three Bedroom / Two Bathroom,2129.0,Unit 2402,1455.0,Now,3.0,2 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
Captiva - Three Bedroom / Two Bathroom,2129.0,Unit 3302,1455.0,Now,3.0,2 ,The Preserve Luxury Apartments,https://www.apartments.com/the-preserve-luxury-apartments-jacksonville-fl/m5zgyll/,"780 Island Point Dr, Jacksonville, FL 32218"
S1,1499.0,Unit 309,567.0,Now,0.5,1 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
S1,1549.0,Unit 263,567.0,Now,0.5,1 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
S1,1549.0,Unit 240,567.0,Now,0.5,1 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
S1,1549.0,Unit 417,567.0,Now,0.5,1 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
S1,1514.0,Unit 456,567.0,Mar 5,0.5,1 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
A2,1525.0,Unit 113,797.0,Now,1.0,1 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
A2,1525.0,Unit 221,797.0,Now,1.0,1 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
A2,1525.0,Unit 121,797.0,Now,1.0,1 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
A2,1525.0,Unit 145,797.0,Now,1.0,1 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
A2,1599.0,Unit 446,797.0,Now,1.0,1 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
A2,1599.0,Unit 461,797.0,Now,1.0,1 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
A2,1599.0,Unit 466,797.0,Now,1.0,1 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
A2,1625.0,Unit 208,797.0,Now,1.0,1 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
A2,1729.0,Unit 108,797.0,Now,1.0,1 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
A2,1729.0,Unit 161,797.0,Now,1.0,1 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
A3,1825.0,Unit 118,862.0,Now,1.0,1 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
A3,1849.0,Unit 432,862.0,Now,1.0,1 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
A3,1999.0,Unit 506,862.0,Now,1.0,1 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
A3,1999.0,Unit 504,862.0,Mar 11,1.0,1 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
A1,1829.0,Unit 170,731.0,Now,1.0,1 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
A1,1849.0,Unit 271,731.0,Now,1.0,1 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
A1,1879.0,Unit 171,731.0,Mar 12,1.0,1 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
A1,1849.0,Unit 248,731.0,Apr 8,1.0,1 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
B1A,2175.0,Unit 210,948.0,Now,2.0,2 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
B4,2740.0,Unit 125,1272.0,Now,2.0,2 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
B4,2740.0,Unit 325,1272.0,Now,2.0,2 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
B1,2175.0,Unit 374,962.0,Mar 12,2.0,2 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
B2,2479.0,Unit 139,1085.0,Mar 13,2.0,2 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
B2,2479.0,Unit 164,1085.0,Apr 9,2.0,2 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
B5,3085.0,Unit 411,1361.0,May 1,2.0,2 ,The Station at San Marco,https://www.apartments.com/the-station-at-san-marco-jacksonville-fl/bvtt759/,"1300 Hendricks Ave, Jacksonville, FL 32207"
1 Bedroom,1207.0,Unit 1205,700.0,May 3,1.0,1 ,Vue at Baymeadows,https://www.apartments.com/vue-at-baymeadows-jacksonville-fl/hpz9gn0/,"8335 Freedom Crossing Trl, Jacksonville, FL 32256"
2 Bedroom,1360.0,Unit 1905,900.0,Now,2.0,2 ,Vue at Baymeadows,https://www.apartments.com/vue-at-baymeadows-jacksonville-fl/hpz9gn0/,"8335 Freedom Crossing Trl, Jacksonville, FL 32256"
2 Bedroom,1370.0,Unit 2406,900.0,Feb 28,2.0,2 ,Vue at Baymeadows,https://www.apartments.com/vue-at-baymeadows-jacksonville-fl/hpz9gn0/,"8335 Freedom Crossing Trl, Jacksonville, FL 32256"
2 Bedroom,1370.0,Unit 2906,900.0,Now,2.0,2 ,Vue at Baymeadows,https://www.apartments.com/vue-at-baymeadows-jacksonville-fl/hpz9gn0/,"8335 Freedom Crossing Trl, Jacksonville, FL 32256"
2 Bedroom,1395.0,Unit 3701,900.0,Now,2.0,2 ,Vue at Baymeadows,https://www.apartments.com/vue-at-baymeadows-jacksonville-fl/hpz9gn0/,"8335 Freedom Crossing Trl, Jacksonville, FL 32256"
2 Bedroom,1405.0,Unit 0305,900.0,Now,2.0,2 ,Vue at Baymeadows,https://www.apartments.com/vue-at-baymeadows-jacksonville-fl/hpz9gn0/,"8335 Freedom Crossing Trl, Jacksonville, FL 32256"
2 Bedroom,1415.0,Unit 0808,900.0,Now,2.0,2 ,Vue at Baymeadows,https://www.apartments.com/vue-at-baymeadows-jacksonville-fl/hpz9gn0/,"8335 Freedom Crossing Trl, Jacksonville, FL 32256"
2 Bedroom,1415.0,Unit 2407,900.0,Now,2.0,2 ,Vue at Baymeadows,https://www.apartments.com/vue-at-baymeadows-jacksonville-fl/hpz9gn0/,"8335 Freedom Crossing Trl, Jacksonville, FL 32256"
2 Bedroom,1415.0,Unit 3107,900.0,Mar 5,2.0,2 ,Vue at Baymeadows,https://www.apartments.com/vue-at-baymeadows-jacksonville-fl/hpz9gn0/,"8335 Freedom Crossing Trl, Jacksonville, FL 32256"
2 Bedroom,1355.0,Unit 3704,900.0,Mar 7,2.0,2 ,Vue at Baymeadows,https://www.apartments.com/vue-at-baymeadows-jacksonville-fl/hpz9gn0/,"8335 Freedom Crossing Trl, Jacksonville, FL 32256"
2 Bedroom,1405.0,Unit 1105,900.0,Mar 10,2.0,2 ,Vue at Baymeadows,https://www.apartments.com/vue-at-baymeadows-jacksonville-fl/hpz9gn0/,"8335 Freedom Crossing Trl, Jacksonville, FL 32256"
2 Bedroom,1410.0,Unit 1303,900.0,Mar 31,2.0,2 ,Vue at Baymeadows,https://www.apartments.com/vue-at-baymeadows-jacksonville-fl/hpz9gn0/,"8335 Freedom Crossing Trl, Jacksonville, FL 32256"
2 Bedroom,1405.0,Unit 2805,900.0,Apr 7,2.0,2 ,Vue at Baymeadows,https://www.apartments.com/vue-at-baymeadows-jacksonville-fl/hpz9gn0/,"8335 Freedom Crossing Trl, Jacksonville, FL 32256"
2 Bedroom,1360.0,Unit 0308,900.0,Apr 10,2.0,2 ,Vue at Baymeadows,https://www.apartments.com/vue-at-baymeadows-jacksonville-fl/hpz9gn0/,"8335 Freedom Crossing Trl, Jacksonville, FL 32256"
2 Bedroom,1405.0,Unit 2905,900.0,May 1,2.0,2 ,Vue at Baymeadows,https://www.apartments.com/vue-at-baymeadows-jacksonville-fl/hpz9gn0/,"8335 Freedom Crossing Trl, Jacksonville, FL 32256"
2 Bedroom,1370.0,Unit 1306,900.0,May 2,2.0,2 ,Vue at Baymeadows,https://www.apartments.com/vue-at-baymeadows-jacksonville-fl/hpz9gn0/,"8335 Freedom Crossing Trl, Jacksonville, FL 32256"
2 Bedroom,1355.0,Unit 0802,900.0,May 5,2.0,2 ,Vue at Baymeadows,https://www.apartments.com/vue-at-baymeadows-jacksonville-fl/hpz9gn0/,"8335 Freedom Crossing Trl, Jacksonville, FL 32256"
2 Bedroom,1400.0,Unit 1404,900.0,May 12,2.0,2 ,Vue at Baymeadows,https://www.apartments.com/vue-at-baymeadows-jacksonville-fl/hpz9gn0/,"8335 Freedom Crossing Trl, Jacksonville, FL 32256"
2 Bedroom,1410.0,Unit 2903,900.0,May 12,2.0,2 ,Vue at Baymeadows,https://www.apartments.com/vue-at-baymeadows-jacksonville-fl/hpz9gn0/,"8335 Freedom Crossing Trl, Jacksonville, FL 32256"
2 Bedroom,1290.0,Unit 0906,900.0,Jun 2,2.0,2 ,Vue at Baymeadows,https://www.apartments.com/vue-at-baymeadows-jacksonville-fl/hpz9gn0/,"8335 Freedom Crossing Trl, Jacksonville, FL 32256"
2 Bedroom,1365.0,Unit 0903,900.0,Jun 30,2.0,2 ,Vue at Baymeadows,https://www.apartments.com/vue-at-baymeadows-jacksonville-fl/hpz9gn0/,"8335 Freedom Crossing Trl, Jacksonville, FL 32256"
3BR 2BA - 1332sqft,1515.0,Unit H-011,1332.0,Now,3.0,2 ,Riverbank Apartments,https://www.apartments.com/riverbank-apartments-jacksonville-fl/yfbkhsv/,"1591 S Lane Ave, Jacksonville, FL 32210"
3BR 2BA - 1332sqft,1610.0,Unit H-023,1332.0,Now,3.0,2 ,Riverbank Apartments,https://www.apartments.com/riverbank-apartments-jacksonville-fl/yfbkhsv/,"1591 S Lane Ave, Jacksonville, FL 32210"
3BR 2BA - 1332sqft,1785.0,Unit T-113,1332.0,Now,3.0,2 ,Riverbank Apartments,https://www.apartments.com/riverbank-apartments-jacksonville-fl/yfbkhsv/,"1591 S Lane Ave, Jacksonville, FL 32210"
Aster,1440.0,Unit 1416,765.0,Now,1.0,1 ,Oasis of Mandarin,https://www.apartments.com/oasis-of-mandarin-jacksonville-fl/3p4thbg/,"3355 Claire Ln, Jacksonville, FL 32223"
Aster,1450.0,Unit 0316,765.0,Now,1.0,1 ,Oasis of Mandarin,https://www.apartments.com/oasis-of-mandarin-jacksonville-fl/3p4thbg/,"3355 Claire Ln, Jacksonville, FL 32223"
Aster,1465.0,Unit 1001,765.0,Now,1.0,1 ,Oasis of Mandarin,https://www.apartments.com/oasis-of-mandarin-jacksonville-fl/3p4thbg/,"3355 Claire Ln, Jacksonville, FL 32223"
Aster,1475.0,Unit 0415,765.0,Now,1.0,1 ,Oasis of Mandarin,https://www.apartments.com/oasis-of-mandarin-jacksonville-fl/3p4thbg/,"3355 Claire Ln, Jacksonville, FL 32223"
Aster,1525.0,Unit 1202,765.0,Now,1.0,1 ,Oasis of Mandarin,https://www.apartments.com/oasis-of-mandarin-jacksonville-fl/3p4thbg/,"3355 Claire Ln, Jacksonville, FL 32223"
Aster,1550.0,Unit 1502,765.0,Now,1.0,1 ,Oasis of Mandarin,https://www.apartments.com/oasis-of-mandarin-jacksonville-fl/3p4thbg/,"3355 Claire Ln, Jacksonville, FL 32223"
Aster,1440.0,Unit 0615,765.0,Apr 11,1.0,1 ,Oasis of Mandarin,https://www.apartments.com/oasis-of-mandarin-jacksonville-fl/3p4thbg/,"3355 Claire Ln, Jacksonville, FL 32223"
Aster,1540.0,Unit 1201,765.0,Apr 11,1.0,1 ,Oasis of Mandarin,https://www.apartments.com/oasis-of-mandarin-jacksonville-fl/3p4thbg/,"3355 Claire Ln, Jacksonville, FL 32223"
Bamboo,1550.0,Unit 0209,1087.0,Now,2.0,2 ,Oasis of Mandarin,https://www.apartments.com/oasis-of-mandarin-jacksonville-fl/3p4thbg/,"3355 Claire Ln, Jacksonville, FL 32223"
Cherry Blossom,1635.0,Unit 1114,1155.0,Now,2.0,2 ,Oasis of Mandarin,https://www.apartments.com/oasis-of-mandarin-jacksonville-fl/3p4thbg/,"3355 Claire Ln, Jacksonville, FL 32223"
Cherry Blossom,1640.0,Unit 1410,1155.0,Now,2.0,2 ,Oasis of Mandarin,https://www.apartments.com/oasis-of-mandarin-jacksonville-fl/3p4thbg/,"3355 Claire Ln, Jacksonville, FL 32223"
Cherry Blossom,1650.0,Unit 0604,1155.0,Now,2.0,2 ,Oasis of Mandarin,https://www.apartments.com/oasis-of-mandarin-jacksonville-fl/3p4thbg/,"3355 Claire Ln, Jacksonville, FL 32223"
Cherry Blossom,1810.0,Unit 1614,1155.0,Now,2.0,2 ,Oasis of Mandarin,https://www.apartments.com/oasis-of-mandarin-jacksonville-fl/3p4thbg/,"3355 Claire Ln, Jacksonville, FL 32223"
Cherry Blossom,1810.0,Unit 0204,1155.0,Now,2.0,2 ,Oasis of Mandarin,https://www.apartments.com/oasis-of-mandarin-jacksonville-fl/3p4thbg/,"3355 Claire Ln, Jacksonville, FL 32223"
