,Floor Plan Name,Price,Unit Name,Square Footage,Availability,Beds,Baths,Name,URL,Address,Location
472,A1,1490.0,Unit 4108,756.0,Now,1.0,1.0,Seaton Preserve,https://www.apartments.com/seaton-preserve-jacksonville-fl/yj0rn3r/,"1173 Pecan Park Rd, Jacksonville, FL 32218","(30.518744964281517, -81.64650802751655)"
473,A1,1490.0,Unit 5108,756.0,Now,1.0,1.0,Seaton Preserve,https://www.apartments.com/seaton-preserve-jacksonville-fl/yj0rn3r/,"1173 Pecan Park Rd, Jacksonville, FL 32218","(30.518744964281517, -81.64650802751655)"
474,A1,1510.0,Unit 6108,756.0,Now,1.0,1.0,Seaton Preserve,https://www.apartments.com/seaton-preserve-jacksonville-fl/yj0rn3r/,"1173 Pecan Park Rd, Jacksonville, FL 32218","(30.518744964281517, -81.64650802751655)"
475,A1,1510.0,Unit 4307,756.0,Now,1.0,1.0,Seaton Preserve,https://www.apartments.com/seaton-preserve-jacksonville-fl/yj0rn3r/,"1173 Pecan Park Rd, Jacksonville, FL 32218","(30.518744964281517, -81.64650802751655)"
476,A1,1510.0,Unit 3307,756.0,Mar 21,1.0,1.0,Seaton Preserve,https://www.apartments.com/seaton-preserve-jacksonville-fl/yj0rn3r/,"1173 Pecan Park Rd, Jacksonville, FL 32218","(30.518744964281517, -81.64650802751655)"
477,A1,1475.0,Unit 3308,756.0,Mar 24,1.0,1.0,Seaton Preserve,https://www.apartments.com/seaton-preserve-jacksonville-fl/yj0rn3r/,"1173 Pecan Park Rd, Jacksonville, FL 32218","(30.518744964281517, -81.64650802751655)"
478,A1,1495.0,Unit 8207,756.0,Apr 8,1.0,1.0,Seaton Preserve,https://www.apartments.com/seaton-preserve-jacksonville-fl/yj0rn3r/,"1173 Pecan Park Rd, Jacksonville, FL 32218","(30.518744964281517, -81.64650802751655)"
479,A1,1460.0,Unit 2208,756.0,May 3,1.0,1.0,Seaton Preserve,https://www.apartments.com/seaton-preserve-jacksonville-fl/yj0rn3r/,"1173 Pecan Park Rd, Jacksonville, FL 32218","(30.518744964281517, -81.64650802751655)"
480,A1,1510.0,Unit 7307,756.0,May 3,1.0,1.0,Seaton Preserve,https://www.apartments.com/seaton-preserve-jacksonville-fl/yj0rn3r/,"1173 Pecan Park Rd, Jacksonville, FL 32218","(30.518744964281517, -81.64650802751655)"
481,B1c,1715.0,Unit 5309,1176.0,Now,2.0,2.0,Seaton Preserve,https://www.apartments.com/seaton-preserve-jacksonville-fl/yj0rn3r/,"1173 Pecan Park Rd, Jacksonville, FL 32218","(30.518744964281517, -81.64650802751655)"
482,B1c,1730.0,Unit 3110,1176.0,Mar 12,2.0,2.0,Seaton Preserve,https://www.apartments.com/seaton-preserve-jacksonville-fl/yj0rn3r/,"1173 Pecan Park Rd, Jacksonville, FL 32218","(30.518744964281517, -81.64650802751655)"
483,B1c,1730.0,Unit 1102,1176.0,Mar 24,2.0,2.0,Seaton Preserve,https://www.apartments.com/seaton-preserve-jacksonville-fl/yj0rn3r/,"1173 Pecan Park Rd, Jacksonville, FL 32218","(30.518744964281517, -81.64650802751655)"
484,B1c,1750.0,Unit 3309,1176.0,Mar 24,2.0,2.0,Seaton Preserve,https://www.apartments.com/seaton-preserve-jacksonville-fl/yj0rn3r/,"1173 Pecan Park Rd, Jacksonville, FL 32218","(30.518744964281517, -81.64650802751655)"
485,B1c,1715.0,Unit 1310,1176.0,Apr 24,2.0,2.0,Seaton Preserve,https://www.apartments.com/seaton-preserve-jacksonville-fl/yj0rn3r/,"1173 Pecan Park Rd, Jacksonville, FL 32218","(30.518744964281517, -81.64650802751655)"
486,B1c,1750.0,Unit 6102,1176.0,Apr 29,2.0,2.0,Seaton Preserve,https://www.apartments.com/seaton-preserve-jacksonville-fl/yj0rn3r/,"1173 Pecan Park Rd, Jacksonville, FL 32218","(30.518744964281517, -81.64650802751655)"
487,B1c,1715.0,Unit 6310,1176.0,May 8,2.0,2.0,Seaton Preserve,https://www.apartments.com/seaton-preserve-jacksonville-fl/yj0rn3r/,"1173 Pecan Park Rd, Jacksonville, FL 32218","(30.518744964281517, -81.64650802751655)"
488,B1,1740.0,Unit 6206,1164.0,Now,2.0,2.0,Seaton Preserve,https://www.apartments.com/seaton-preserve-jacksonville-fl/yj0rn3r/,"1173 Pecan Park Rd, Jacksonville, FL 32218","(30.518744964281517, -81.64650802751655)"
489,B1,1755.0,Unit 5205,1164.0,Now,2.0,2.0,Seaton Preserve,https://www.apartments.com/seaton-preserve-jacksonville-fl/yj0rn3r/,"1173 Pecan Park Rd, Jacksonville, FL 32218","(30.518744964281517, -81.64650802751655)"
490,B1,1770.0,Unit 7305,1164.0,Now,2.0,2.0,Seaton Preserve,https://www.apartments.com/seaton-preserve-jacksonville-fl/yj0rn3r/,"1173 Pecan Park Rd, Jacksonville, FL 32218","(30.518744964281517, -81.64650802751655)"
491,B1,1770.0,Unit 8106,1164.0,Apr 24,2.0,2.0,Seaton Preserve,https://www.apartments.com/seaton-preserve-jacksonville-fl/yj0rn3r/,"1173 Pecan Park Rd, Jacksonville, FL 32218","(30.518744964281517, -81.64650802751655)"
492,C1,1855.0,Unit 1301,1248.0,Now,3.0,2.0,Seaton Preserve,https://www.apartments.com/seaton-preserve-jacksonville-fl/yj0rn3r/,"1173 Pecan Park Rd, Jacksonville, FL 32218","(30.518744964281517, -81.64650802751655)"
493,C1,1955.0,Unit 6301,1248.0,Now,3.0,2.0,Seaton Preserve,https://www.apartments.com/seaton-preserve-jacksonville-fl/yj0rn3r/,"1173 Pecan Park Rd, Jacksonville, FL 32218","(30.518744964281517, -81.64650802751655)"
494,C1,1955.0,Unit 4301,1248.0,Apr 17,3.0,2.0,Seaton Preserve,https://www.apartments.com/seaton-preserve-jacksonville-fl/yj0rn3r/,"1173 Pecan Park Rd, Jacksonville, FL 32218","(30.518744964281517, -81.64650802751655)"
495,S-1,1470.0,Unit 1304,551.0,Now,0.5,1.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
496,S-1,1520.0,Unit 1404,551.0,Now,0.5,1.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
497,A-1,1646.0,Unit 1215,714.0,Now,1.0,1.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
498,A-1,1646.0,Unit 1205,714.0,Now,1.0,1.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
499,A-1,1696.0,Unit 5410,714.0,Now,1.0,1.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
500,A-1,1696.0,Unit 1405,714.0,Mar 1,1.0,1.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
501,A-1,1646.0,Unit 1315,714.0,Mar 7,1.0,1.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
502,A-2,1730.0,Unit 1309,805.0,Now,1.0,1.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
503,A-2,1730.0,Unit 3310,805.0,Now,1.0,1.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
504,A-2,1780.0,Unit 2109,805.0,Apr 2,1.0,1.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
505,A-2,1780.0,Unit 1109,805.0,Apr 22,1.0,1.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
506,A-4,1815.0,Unit 4109,710.0,Now,1.0,1.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
507,A-4,1815.0,Unit 5108,710.0,Now,1.0,1.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
508,A-3D,2010.0,Unit 1206,869.0,Now,1.0,1.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
509,A-3D,2010.0,Unit 2306,869.0,Now,1.0,1.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
510,A-3D,2010.0,Unit 1306,869.0,Now,1.0,1.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
511,A-3D,2060.0,Unit 1106,869.0,Mar 31,1.0,1.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
512,A-4G,1990.0,Unit 4108,734.0,Mar 22,1.0,1.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
513,A-5G,2100.0,Unit 1107,824.0,Apr 8,1.0,1.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
514,B-1,1954.0,Unit 5308,1076.0,Now,2.0,2.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
515,B-1,1954.0,Unit 1203,1076.0,Now,2.0,2.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
516,B-1,1954.0,Unit 3214,1076.0,Now,2.0,2.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
517,B-1,1954.0,Unit 1311,1076.0,Now,2.0,2.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
518,B-1,2004.0,Unit 1411,1076.0,Mar 1,2.0,2.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
519,B-1B,2011.0,Unit 5206,1051.0,Now,2.0,2.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
520,B-1B,2011.0,Unit 5306,1051.0,Now,2.0,2.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
521,B-1B,2011.0,Unit 2313,1051.0,Now,2.0,2.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
522,B-1B,2011.0,Unit 2322,1051.0,Now,2.0,2.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
523,B-1B,2061.0,Unit 5106,1051.0,Now,2.0,2.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
524,B-3,2175.0,Unit 5311,1292.0,Now,2.0,2.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
525,B-3,2175.0,Unit 5312,1292.0,Now,2.0,2.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
526,B-3,2275.0,Unit 5211,1292.0,Now,2.0,2.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
527,B-3,2325.0,Unit 5402,1292.0,Now,2.0,2.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
528,B-3,2325.0,Unit 5411,1292.0,Now,2.0,2.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
529,B-2,2250.0,Unit 2207,1155.0,Now,2.0,2.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
530,B-2,2250.0,Unit 2307,1155.0,Now,2.0,2.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
531,B-2,2250.0,Unit 3312,1155.0,Now,2.0,2.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
532,B-2,2300.0,Unit 2407,1155.0,Now,2.0,2.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
533,B-2,2300.0,Unit 1407,1155.0,Now,2.0,2.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
534,C-1,2895.0,Unit 2326,1560.0,Now,3.0,3.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
535,C-1,2895.0,Unit 2212,1560.0,Now,3.0,3.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
536,C-1,2895.0,Unit 1226,1560.0,Now,3.0,3.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
537,C-1,2945.0,Unit 1426,1560.0,Now,3.0,3.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
538,C-1,2995.0,Unit 1412,1560.0,Now,3.0,3.0,Presidium Regal,https://www.apartments.com/presidium-regal-jacksonville-fl/z5q53cw/,"14051 Beach Blvd, Jacksonville, FL 32250","(30.2893878, -81.4466119464388)"
539,2 Bedroom-2nd Floor,1429.0,Unit 9206,1170.0,Now,2.0,2.0,Pointe Grand on Main,https://www.apartments.com/pointe-grand-on-main-jacksonville-fl/jqq5zy5/,"11833 N Main St, Jacksonville, FL 32218","(30.33261851513257, -81.65610004533093)"
540,2 Bedroom-2nd Floor,1429.0,Unit 7202,1170.0,Now,2.0,2.0,Pointe Grand on Main,https://www.apartments.com/pointe-grand-on-main-jacksonville-fl/jqq5zy5/,"11833 N Main St, Jacksonville, FL 32218","(30.33261851513257, -81.65610004533093)"
541,2 Bedroom-2nd Floor,1434.0,Unit 2210,1170.0,Now,2.0,2.0,Pointe Grand on Main,https://www.apartments.com/pointe-grand-on-main-jacksonville-fl/jqq5zy5/,"11833 N Main St, Jacksonville, FL 32218","(30.33261851513257, -81.65610004533093)"
542,2 Bedroom-1st Floor,1409.0,Unit 3103*,1170.0,Now,2.0,2.0,Pointe Grand on Main,https://www.apartments.com/pointe-grand-on-main-jacksonville-fl/jqq5zy5/,"11833 N Main St, Jacksonville, FL 32218","(30.33261851513257, -81.65610004533093)"
543,2 Bedroom-1st Floor,1484.0,Unit 3110,1170.0,Now,2.0,2.0,Pointe Grand on Main,https://www.apartments.com/pointe-grand-on-main-jacksonville-fl/jqq5zy5/,"11833 N Main St, Jacksonville, FL 32218","(30.33261851513257, -81.65610004533093)"
544,2 Bedroom-1st Floor,1484.0,Unit 5110,1170.0,Now,2.0,2.0,Pointe Grand on Main,https://www.apartments.com/pointe-grand-on-main-jacksonville-fl/jqq5zy5/,"11833 N Main St, Jacksonville, FL 32218","(30.33261851513257, -81.65610004533093)"
545,2 Bedroom-3rd Floor,1459.0,Unit 1306,1170.0,Now,2.0,2.0,Pointe Grand on Main,https://www.apartments.com/pointe-grand-on-main-jacksonville-fl/jqq5zy5/,"11833 N Main St, Jacksonville, FL 32218","(30.33261851513257, -81.65610004533093)"
546,2 Bedroom-3rd Floor,1459.0,Unit 2301,1170.0,Now,2.0,2.0,Pointe Grand on Main,https://www.apartments.com/pointe-grand-on-main-jacksonville-fl/jqq5zy5/,"11833 N Main St, Jacksonville, FL 32218","(30.33261851513257, -81.65610004533093)"
547,2 Bedroom-3rd Floor,1459.0,Unit 2310,1170.0,Now,2.0,2.0,Pointe Grand on Main,https://www.apartments.com/pointe-grand-on-main-jacksonville-fl/jqq5zy5/,"11833 N Main St, Jacksonville, FL 32218","(30.33261851513257, -81.65610004533093)"
548,2 Bedroom - 1st Floor,1319.0,Unit 8105*,1170.0,Now,2.0,2.0,Pointe Grand Jacksonville West,https://www.apartments.com/pointe-grand-jacksonville-west-jacksonville-fl/jx9rt66/,"10350 103rd St, Jacksonville, FL 32210","(30.247376882550334, -81.83099294630873)"
549,2 Bedroom - 1st Floor,1489.0,Unit 4109,1170.0,Now,2.0,2.0,Pointe Grand Jacksonville West,https://www.apartments.com/pointe-grand-jacksonville-west-jacksonville-fl/jx9rt66/,"10350 103rd St, Jacksonville, FL 32210","(30.247376882550334, -81.83099294630873)"
550,2 Bedroom - 1st Floor,1489.0,Unit 5103,1170.0,Now,2.0,2.0,Pointe Grand Jacksonville West,https://www.apartments.com/pointe-grand-jacksonville-west-jacksonville-fl/jx9rt66/,"10350 103rd St, Jacksonville, FL 32210","(30.247376882550334, -81.83099294630873)"
551,2 Bedroom - 1st Floor,1489.0,Unit 6102,1170.0,Now,2.0,2.0,Pointe Grand Jacksonville West,https://www.apartments.com/pointe-grand-jacksonville-west-jacksonville-fl/jx9rt66/,"10350 103rd St, Jacksonville, FL 32210","(30.247376882550334, -81.83099294630873)"
552,2 Bedroom - 1st Floor,1494.0,Unit 5112,1170.0,Now,2.0,2.0,Pointe Grand Jacksonville West,https://www.apartments.com/pointe-grand-jacksonville-west-jacksonville-fl/jx9rt66/,"10350 103rd St, Jacksonville, FL 32210","(30.247376882550334, -81.83099294630873)"
553,2 Bedroom - 1st Floor,1494.0,Unit 9110,1170.0,Now,2.0,2.0,Pointe Grand Jacksonville West,https://www.apartments.com/pointe-grand-jacksonville-west-jacksonville-fl/jx9rt66/,"10350 103rd St, Jacksonville, FL 32210","(30.247376882550334, -81.83099294630873)"
554,2 Bedroom - 1st Floor,1494.0,Unit 9101,1170.0,Mar 3,2.0,2.0,Pointe Grand Jacksonville West,https://www.apartments.com/pointe-grand-jacksonville-west-jacksonville-fl/jx9rt66/,"10350 103rd St, Jacksonville, FL 32210","(30.247376882550334, -81.83099294630873)"
555,2 Bedroom - 1st Floor,1489.0,Unit 8103,1170.0,Mar 22,2.0,2.0,Pointe Grand Jacksonville West,https://www.apartments.com/pointe-grand-jacksonville-west-jacksonville-fl/jx9rt66/,"10350 103rd St, Jacksonville, FL 32210","(30.247376882550334, -81.83099294630873)"
556,2 Bedroom - 1st Floor,1489.0,Unit 7111,1170.0,May 1,2.0,2.0,Pointe Grand Jacksonville West,https://www.apartments.com/pointe-grand-jacksonville-west-jacksonville-fl/jx9rt66/,"10350 103rd St, Jacksonville, FL 32210","(30.247376882550334, -81.83099294630873)"
557,2 Bedroom - 1st Floor,1494.0,Unit 7110,1170.0,May 1,2.0,2.0,Pointe Grand Jacksonville West,https://www.apartments.com/pointe-grand-jacksonville-west-jacksonville-fl/jx9rt66/,"10350 103rd St, Jacksonville, FL 32210","(30.247376882550334, -81.83099294630873)"
558,2 Bedroom - 2nd Floor,1444.0,Unit 5212,1170.0,Now,2.0,2.0,Pointe Grand Jacksonville West,https://www.apartments.com/pointe-grand-jacksonville-west-jacksonville-fl/jx9rt66/,"10350 103rd St, Jacksonville, FL 32210","(30.247376882550334, -81.83099294630873)"
559,2 Bedroom - 2nd Floor,1324.0,Unit 2201,1170.0,"Dec 31, 2026",2.0,2.0,Pointe Grand Jacksonville West,https://www.apartments.com/pointe-grand-jacksonville-west-jacksonville-fl/jx9rt66/,"10350 103rd St, Jacksonville, FL 32210","(30.247376882550334, -81.83099294630873)"
560,2 Bedroom - 3rd Floor,1444.0,Unit 5304,1170.0,Now,2.0,2.0,Pointe Grand Jacksonville West,https://www.apartments.com/pointe-grand-jacksonville-west-jacksonville-fl/jx9rt66/,"10350 103rd St, Jacksonville, FL 32210","(30.247376882550334, -81.83099294630873)"
561,2 Bedroom - 3rd Floor,1444.0,Unit 5307,1170.0,Now,2.0,2.0,Pointe Grand Jacksonville West,https://www.apartments.com/pointe-grand-jacksonville-west-jacksonville-fl/jx9rt66/,"10350 103rd St, Jacksonville, FL 32210","(30.247376882550334, -81.83099294630873)"
562,2 Bedroom - 3rd Floor,1444.0,Unit 5302,1170.0,Now,2.0,2.0,Pointe Grand Jacksonville West,https://www.apartments.com/pointe-grand-jacksonville-west-jacksonville-fl/jx9rt66/,"10350 103rd St, Jacksonville, FL 32210","(30.247376882550334, -81.83099294630873)"
563,2 Bedroom - 3rd Floor,1444.0,Unit 6308,1170.0,Now,2.0,2.0,Pointe Grand Jacksonville West,https://www.apartments.com/pointe-grand-jacksonville-west-jacksonville-fl/jx9rt66/,"10350 103rd St, Jacksonville, FL 32210","(30.247376882550334, -81.83099294630873)"
564,2 Bedroom - 3rd Floor,1449.0,Unit 1301,1170.0,Now,2.0,2.0,Pointe Grand Jacksonville West,https://www.apartments.com/pointe-grand-jacksonville-west-jacksonville-fl/jx9rt66/,"10350 103rd St, Jacksonville, FL 32210","(30.247376882550334, -81.83099294630873)"
565,2 Bedroom - 3rd Floor,1449.0,Unit 1306,1170.0,Now,2.0,2.0,Pointe Grand Jacksonville West,https://www.apartments.com/pointe-grand-jacksonville-west-jacksonville-fl/jx9rt66/,"10350 103rd St, Jacksonville, FL 32210","(30.247376882550334, -81.83099294630873)"
